# index, is_user, name, tags, _pos
2736,0,199,"['breakfast', 'brunch', 'cash']","array([4.82151343, 2.78108105])"
2737,1,52118,[],"array([4.68344804, 2.84395886])"
2738,0,4145,['central'],"array([4.70313591, 2.83811414])"
2739,1,15,[],"array([4.86521297, 2.8000968 ])"
2740,0,1254,"['crudo', 'dave']","array([4.86151716, 2.78937568])"
2741,1,39231,[],"array([4.77950771, 2.88494666])"
2742,0,28427,"['thai', 'thai']","array([4.81159448, 2.88366291])"
2743,1,27682,[],"array([4.80464889, 2.91557952])"
2744,0,15302,['food'],"array([4.7685285 , 2.95047283])"
2745,1,122123,[],"array([4.81148159, 2.78589785])"
2746,0,9496,[],"array([4.80740655, 2.84466183])"
2747,0,20183,[],"array([4.78914256, 2.78420703])"
2748,0,28279,"['brunch', 'margaritas', 'mexican', 'mexican']","array([4.7826038 , 2.87201927])"
2749,0,36389,['gossip'],"array([4.76556812, 2.72988224])"
2750,1,24772,[],"array([4.81541634, 2.78064437])"
2751,1,53759,[],"array([4.82148663, 2.85921506])"
2752,0,6700,['zagat'],"array([4.89059529, 2.87535507])"
2753,1,53346,[],"array([4.80269025, 2.82210067])"
2754,0,26202,['cafe'],"array([4.79549887, 2.71649717])"
2755,0,7627,"['byob', 'gluten']","array([4.83658139, 2.82111046])"
2756,1,172909,[],"array([4.73741139, 2.81373559])"
2757,1,26759,[],"array([4.80096176, 2.88943293])"
2758,0,440820,"['bomboloni', 'must']","array([4.79725198, 2.93659469])"
2759,1,16498,[],"array([4.73556497, 2.82160802])"
2760,1,10244,[],"array([4.76644917, 2.82880141])"
2761,0,41127,['pizza'],"array([4.97213561, 2.76576956])"
2762,1,61405,[],"array([4.97441772, 2.72812453])"
2763,0,38612,[],"array([4.93549147, 2.74974192])"
2764,1,47663,[],"array([4.75535881, 2.93226573])"
2765,0,526,['a'],"array([4.78409408, 2.88276644])"
2766,1,44865,[],"array([4.90848625, 2.70606332])"
2767,0,99044,[],"array([4.93537172, 2.67224501])"
2768,1,18545,[],"array([4.81011379, 2.72354862])"
2769,1,49766,[],"array([4.73576737, 2.85146802])"
2770,1,212835,[],"array([4.83748089, 2.91329233])"
2771,0,14969,"['barbeque', 'bbq', 'dallas', 'dallas']","array([4.82978498, 2.86690312])"
2772,0,16167,[],"array([4.8451639 , 2.78503485])"
2773,1,23235,[],"array([4.85187367, 2.89151315])"
2774,1,11341,[],"array([4.78907259, 2.81131424])"
2775,0,10761,['free'],"array([4.85709901, 2.86786046])"
2776,1,148828,[],"array([4.90400583, 2.76183163])"
2777,0,44639,['zeppole'],"array([4.9615007 , 2.72781596])"
2778,1,4546,[],"array([4.75418688, 2.78190004])"
2779,0,242095,[],"array([4.70030236, 2.75858097])"
2780,0,528,"['brooklyn', 'desserts', 'hipsters', 'pizza', 'pizzeria', 'tasty']","array([4.87423514, 2.74514683])"
2781,1,47378,[],"array([4.87910202, 2.74460109])"
2782,0,38209,['24'],"array([4.84594221, 2.81026692])"
2783,1,102110,[],"array([4.87060872, 2.76373273])"
2784,0,7025,"['wine', 'wine']","array([4.85055782, 2.731337  ])"
2785,1,114319,[],"array([4.79056178, 2.86315776])"
2786,0,13996,[],"array([4.7446056 , 2.82660066])"
2787,1,68409,[],"array([4.84143055, 2.85843956])"
2788,0,1025,['michelin'],"array([4.75975072, 2.85848133])"
2789,0,45155,"['eggplant', 'falafel', 'food', 'fresh']","array([4.79052827, 2.80951504])"
2790,1,52005,[],"array([4.80841787, 2.87755325])"
2791,0,34973,['great'],"array([4.77953044, 2.89638073])"
2792,0,23791,"['bakery', 'coffee']","array([4.87774071, 2.83498052])"
2793,1,57736,[],"array([4.91389034, 2.86428451])"
2794,0,125770,"['burgers', 'coleslaw', 'food', 'fries', 'hamburgers', 'milkshakes']","array([4.83963234, 2.8979416 ])"
2795,1,31686,[],"array([4.79188136, 2.93625748])"
2796,0,13152,"['beer', 'cupcake', 'pizza', 'sandwiches', 'wine', 'wraps']","array([4.81637521, 2.70185381])"
2797,1,26539,[],"array([4.85079679, 2.70635357])"
2798,1,2720,[],"array([4.69480504, 2.88293805])"
2799,0,1411,['brooklyn'],"array([4.70291543, 2.90737118])"
2800,1,459,[],"array([4.89169475, 2.76258674])"
2801,0,8702,"['coffee', 'flatbread']","array([4.84478551, 2.83889242])"
2802,0,8953,"['cheese', 'import']","array([4.80013752, 2.78134445])"
2803,0,12159,"['bakery', 'banh']","array([4.80660866, 2.74769196])"
2804,1,147883,[],"array([4.84717943, 2.88069047])"
2805,0,13407,['italian'],"array([4.81903256, 2.88595885])"
2806,1,235647,[],"array([4.80829422, 2.80097189])"
2807,0,255,"['beer', 'food', 'french', 'moroccan', 'outdoorseating']","array([4.83261067, 2.78185718])"
2808,0,13872,['pomegranate'],"array([4.79848391, 2.74740708])"
2809,1,23122,[],"array([4.75108294, 2.69768197])"
2810,1,7224,[],"array([4.82540451, 2.80118382])"
2811,1,174167,[],"array([4.81944842, 2.89195111])"
2812,0,12598,[],"array([4.82261925, 2.84115908])"
2813,1,193261,[],"array([4.76031329, 2.79657725])"
2814,1,66227,[],"array([4.85562901, 2.79116288])"
2815,0,415,['animatronic'],"array([4.94048118, 2.89949126])"
2816,1,1509,[],"array([4.82626116, 2.74023225])"
2817,0,2577,"['borgias', 'bottle']","array([4.76310578, 2.84196693])"
2818,0,10192,['awesome'],"array([4.78758618, 2.70210192])"
2819,0,11956,['craft'],"array([4.78675802, 2.78672938])"
2820,1,55716,[],"array([4.84007904, 2.78262626])"
2821,0,16362,"['bravo', 'socialite', 'socialities']","array([4.7270229 , 2.84013007])"
2822,1,18562,[],"array([4.85217879, 2.86376249])"
2823,1,28925,[],"array([4.76470618, 2.81959225])"
2824,1,195601,[],"array([4.83434683, 2.80279574])"
2825,1,59679,[],"array([4.80238189, 2.84220414])"
2826,1,119019,[],"array([4.90324305, 2.89604333])"
2827,0,32713,"['bistro', 'event']","array([4.90084122, 2.86554152])"
2828,0,101692,[],"array([4.68640035, 2.81691355])"
2829,1,1163,[],"array([4.73479644, 2.78948319])"
2830,1,99843,[],"array([4.90542364, 2.85872776])"
2831,1,51975,[],"array([4.74058607, 2.76342677])"
2832,0,28999,['family'],"array([4.72032644, 2.80650169])"
2833,0,1326,['pizza'],"array([4.74338374, 2.98648387])"
2834,1,98013,[],"array([4.83160454, 2.89771939])"
2835,0,22804,"['burger', 'fireplace']","array([4.88755519, 2.90656444])"
2836,0,4777,['thai'],"array([4.7441349 , 2.82119583])"
2837,1,558,[],"array([4.95976242, 2.81672086])"
2838,0,69953,['kosher'],"array([5.00343578, 2.81705921])"
2839,0,1809245,[],"array([4.72696015, 2.83506509])"
2840,0,84910,"['bakery', 'dessert', 'pichet']","array([4.79880086, 2.76349838])"
2841,1,17141,[],"array([4.76446615, 2.77432764])"
2842,0,6238,"['coffee', 'food', 'italian', 'restaurant', 'wine']","array([4.76386613, 2.77092184])"
2843,0,44818,[],"array([4.74436966, 2.76216548])"
2844,0,11536,['awesome'],"array([4.74482404, 2.84263949])"
2845,0,26124,[],"array([4.8858107 , 2.89803032])"
2846,1,6315,[],"array([4.76623134, 2.8359364 ])"
2847,0,14263,['zagat-rated'],"array([4.73470228, 2.85728263])"
2848,1,2839,[],"array([4.7374048 , 2.86971087])"
2849,0,1307,"['italian', 'joe']","array([4.80863736, 2.83216019])"
2850,1,134304,[],"array([4.88895878, 2.81618835])"
2851,1,35458,[],"array([4.87556626, 2.88302099])"
2852,0,5904,"['bagel', 'coffee']","array([4.84637598, 2.9119351 ])"
2853,1,125990,[],"array([4.80388177, 2.71359954])"
2854,1,187984,[],"array([4.85262294, 2.91489955])"
2855,0,4850,"['americanized', 'vespa']","array([4.91395222, 2.84710676])"
2856,1,24230,[],"array([4.80419807, 2.74954993])"
2857,0,23765,"['cheap', 'chinese', 'delicious', 'dim']","array([4.77885303, 2.74197587])"
2858,0,21413,"['cocktails', 'colonial']","array([4.80799229, 2.74475554])"
2859,0,32586,['6'],"array([4.79846108, 2.74374356])"
2860,0,6813,['great'],"array([4.79964978, 2.80057289])"
2861,1,249243,[],"array([4.81447183, 2.91086835])"
2862,0,172793,"['coffee', 'donut']","array([4.81924595, 2.96424059])"
2863,0,74191,"['coffee', 'donuts']","array([4.75352597, 2.87686813])"
2864,0,61354,"['falafel', 'kosher', 'shish']","array([4.68079563, 2.81964918])"
2865,0,13836,['bon'],"array([4.89857851, 2.85043131])"
2866,1,36384,[],"array([4.87259353, 2.80237535])"
2867,1,242789,[],"array([4.79895612, 2.78644398])"
2868,0,173702,"['coffee', 'douchebag', 'espresso', 'pastries', 'sandwich', 'slayer', 'soup']","array([4.82997299, 2.77436092])"
2869,1,153770,[],"array([4.74321923, 2.93579478])"
2870,0,8800,"['socialite', 'blackbook', 'bon']","array([4.85411866, 2.82152638])"
2871,0,26051,"['bagels', 'coffee', 'lox', 'sandwiches', 'soup', 'wifi']","array([4.75049779, 2.78374762])"
2872,0,76554,"['burgers', 'healthy', 'malts', 'shakes']","array([4.73618425, 3.01334817])"
2873,0,22860,"['bagels', 'coffee', 'park']","array([4.91251287, 2.81175699])"
2874,0,20885,[],"array([4.80030026, 2.82333595])"
2875,1,72943,[],"array([4.8120951 , 2.91903421])"
2876,1,179616,[],"array([4.67210802, 2.91522119])"
2877,0,4392,"['diner', 'ghostbusters']","array([4.84787136, 2.96438469])"
2878,1,48655,[],"array([4.80482473, 2.78076201])"
2879,0,20329,"['cake', 'cash']","array([4.78262497, 2.74788638])"
2880,1,149710,[],"array([4.75170004, 2.86330871])"
2881,1,33818,[],"array([4.74266539, 2.79335966])"
2882,0,1137,['steak'],"array([4.84843123, 2.79291424])"
2883,1,66854,[],"array([4.86929842, 2.84307672])"
2884,0,10694,"['college', 'frat']","array([4.91218271, 2.85155852])"
2885,1,45830,[],"array([4.75703166, 2.87893299])"
2886,0,21406,"['burritos', 'cal-mex', 'tacos', 'tacqueria']","array([4.76997121, 2.74524901])"
2887,1,70380,[],"array([4.8081863, 2.9582343])"
2888,1,48682,[],"array([4.7889041 , 2.77264036])"
2889,1,13501,[],"array([4.69413204, 2.76061734])"
2890,0,13467,['free'],"array([4.7007257 , 2.78980459])"
2891,0,6506,"['diner', 'fried']","array([4.84262537, 2.82104839])"
2892,0,31052,"['burger', 'grill', 'lunch', 'salad']","array([4.80833404, 2.84757268])"
2893,0,47405,"['cappuccino', 'coffee', 'espresso', 'hot']","array([4.90648483, 2.87069895])"
2894,0,1498,['latin'],"array([4.80000636, 2.81228059])"
2895,0,1049,"['bravo', 'vegan', 'vegetarian', 'zagat-rated']","array([4.78877948, 2.78860663])"
2896,1,6665,[],"array([4.88909088, 2.738926  ])"
2897,0,15412,"['breakfast', 'diner', 'restaurant']","array([4.85441856, 2.77065798])"
2898,1,38133,[],"array([4.75314893, 2.88051926])"
2899,0,885,[],"array([4.82218616, 2.86712506])"
2900,0,26753,"['coffee', 'desserts', 'diner', 'dog']","array([4.88622065, 2.7962953 ])"
2901,1,39178,[],"array([4.93429591, 2.80560049])"
2902,0,12914,"['burritos', 'cheap', 'delicious', 'mexican']","array([4.88224119, 2.75084136])"
2903,0,6999,['asian'],"array([4.86233035, 2.83554655])"
2904,0,5474,['chicken'],"array([4.83236467, 2.76214435])"
2905,1,79988,[],"array([4.82069259, 2.77560548])"
2906,1,11023,[],"array([4.93851847, 2.81379502])"
2907,0,3511,"['beer', 'mexican']","array([4.88307259, 2.75649775])"
2908,1,239948,[],"array([4.80975451, 2.75533822])"
2909,0,20930,"['brunch', 'hamburger', 'milkshakes', 'organic']","array([4.78565264, 2.83724392])"
2910,1,150025,[],"array([4.68718995, 2.77467865])"
2911,0,26867,"['dumplings', 'noodles']","array([4.71562443, 2.75228133])"
2912,0,136335,"['breakfast', 'diner', 'dinner', 'dog']","array([4.79555131, 2.75825422])"
2913,0,6434,['best'],"array([4.86251764, 2.74787754])"
2914,1,84875,[],"array([4.74851821, 2.99642299])"
2915,1,78141,[],"array([4.88304732, 2.77773053])"
2916,0,10302,['chicken'],"array([4.79976216, 2.86394708])"
2917,1,12280,[],"array([4.9221413, 2.9310446])"
2918,0,12149,['bravo'],"array([4.81512226, 2.85843717])"
2919,0,4326,['gossip'],"array([4.86951509, 2.85344817])"
2920,1,207248,[],"array([4.88240548, 2.91733354])"
2921,1,39301,[],"array([4.86746578, 2.86086895])"
2922,0,3298,['late'],"array([4.81162403, 2.8374179 ])"
2923,1,30939,[],"array([4.86730947, 2.79552998])"
2924,0,59566,"['capuccino', 'coffee', 'espresso', 'tea', 'wifi']","array([4.87585171, 2.83154961])"
2925,0,30559,"['brunch', 'near']","array([4.71787597, 2.88340311])"
2926,1,22575,[],"array([4.76597978, 3.05263279])"
2927,0,56534,"['guacamole', 'tacos']","array([4.77017164, 3.02657276])"
2928,1,24296,[],"array([4.82202815, 2.72012563])"
2929,0,12542,['starbucks'],"array([4.87671425, 2.85971222])"
2930,0,24520,"['cafe', 'deli', 'manhattan', 'midtown', 'pasta', 'sandwiches', 'variety']","array([4.73813959, 2.81850227])"
2931,0,27585,"['coffee', 'coffee']","array([4.78418601, 2.74369162])"
2932,1,49731,[],"array([4.89275043, 2.74874897])"
2933,1,115700,[],"array([4.74777169, 2.8574553 ])"
2934,0,25858,[],"array([4.70888531, 2.86870314])"
2935,0,52582,"['awesome', 'bagels', 'coffee', 'sandwiches']","array([4.69556075, 2.72799828])"
2936,1,42437,[],"array([4.86564044, 2.89997731])"
2937,1,115495,[],"array([4.85223225, 2.76759303])"
2938,0,21833,"['brunch', 'family']","array([4.77010617, 2.77118664])"
2939,1,243208,[],"array([4.77859665, 2.80402018])"
2940,1,29415,[],"array([4.79070095, 2.85220573])"
2941,0,12543,"['coffee', 'coffee']","array([4.75680784, 2.90197142])"
2942,0,49870,['michelin'],"array([4.77421646, 2.73615013])"
2943,1,96156,[],"array([4.81298735, 2.86576472])"
2944,0,1030,"['enchiladas', 'good']","array([4.77001429, 2.91529298])"
2945,1,24468,[],"array([4.9074639 , 2.79939643])"
2946,0,81976,['italian'],"array([4.86407715, 2.78746734])"
2947,1,46448,[],"array([4.82139735, 2.71682106])"
2948,0,12121,['al'],"array([4.84899096, 2.72461365])"
2949,1,27460,[],"array([4.87192969, 2.69630369])"
2950,0,14501,"['breakfast', 'brooklyn']","array([4.84043901, 2.68445475])"
2951,0,36314,['cheesebuger'],"array([4.78681346, 2.74922434])"
2952,0,44907,"['pasta', 'pizza', 'weekend']","array([4.76929675, 2.79280076])"
2953,1,34832,[],"array([4.82977509, 2.73987546])"
2954,0,29758,"['burritos', 'east']","array([4.79785682, 2.82321137])"
2955,0,16576,"['bruschetta', 'bruschetteria', 'italian', 'italian']","array([4.78778934, 2.7675252 ])"
2956,0,190040,[\"Bloomin'\"],"array([4.7761349 , 2.91493601])"
2957,1,46035,[],"array([4.75564279, 2.87076907])"
2958,0,7893,"['breakfast', 'brunch', 'dessert', 'french']","array([4.82905348, 2.82794944])"
2959,1,64892,[],"array([4.8132424 , 2.84893046])"
2960,1,233714,[],"array([4.81285091, 2.78364681])"
2961,0,156910,"['fancy', 'food']","array([4.78440292, 2.7852272 ])"
2962,0,28154,"['bakery', 'coffee', 'cookies']","array([4.87334062, 2.83960757])"
2963,1,46585,[],"array([4.78130777, 2.878444  ])"
2964,0,4625,"['brunch', 'cerviche', 'ceviche', 'guacamole', 'margarita', 'mexican', 'taco', 'tequila']","array([4.89374003, 2.75451788])"
2965,1,5009,[],"array([4.8821568 , 2.73076375])"
2966,0,28605,"['bagels', 'coffee', 'rainbow']","array([4.862345  , 2.72080801])"
2967,1,33989,[],"array([4.83185095, 2.75290489])"
2968,1,36202,[],"array([4.85953875, 2.79411187])"
2969,0,22145,"['korean', 'lunch']","array([4.85249987, 2.80773545])"
2970,0,38064,"['crepes', 'great']","array([4.83279759, 2.86931053])"
2971,0,11192,"['atm', 'bar', 'brick']","array([4.80502003, 2.69716414])"
2972,0,10074,"['brunch', 'unlimited']","array([4.82709459, 2.86401978])"
2973,1,33583,[],"array([4.80964074, 2.81033666])"
2974,0,24364,['icecream'],"array([4.81932898, 2.87418732])"
2975,1,7105,[],"array([4.69195963, 2.85308141])"
2976,1,51375,[],"array([4.88458066, 2.80523434])"
2977,0,73581,[],"array([4.94408152, 2.79743796])"
2978,0,17031,['bubble'],"array([4.84191488, 2.79795835])"
2979,0,7507,['cheap'],"array([4.84555867, 2.76803586])"
2980,0,20374,['chicken'],"array([4.78002377, 2.70917794])"
2981,1,54718,[],"array([4.83319183, 2.82563106])"
2982,1,31742,[],"array([4.93744675, 2.87284618])"
2983,1,20186,[],"array([4.78879675, 2.72481849])"
2984,0,43579,['baked'],"array([4.77187616, 2.67283602])"
2985,0,12277,"['american', 'submarine']","array([4.86492682, 2.72643459])"
2986,1,29123,[],"array([4.81795536, 2.86380759])"
2987,1,255906,[],"array([4.76342963, 2.7970843 ])"
2988,1,48751,[],"array([4.93309732, 2.74224759])"
2989,0,160273,"['coffee', 'espresso', 'frappuccino', 'starbucks', 'tea']","array([4.94646077, 2.79020063])"
2990,1,43367,[],"array([4.70579872, 2.83301381])"
2991,1,266576,[],"array([4.88929146, 2.75620849])"
2992,0,4720,"['awesome', 'backyard']","array([4.86544172, 2.75000215])"
2993,0,66938,"['burritos', 'mexican']","array([4.82383775, 2.85628654])"
2994,0,51385,"['asian', 'hotel', 'hotel']","array([4.79439684, 2.82477377])"
2995,0,22318,[],"array([4.9356926 , 2.84907995])"
2996,0,145607,['great'],"array([4.78926526, 2.9817353 ])"
2997,0,17730,"['brunch', 'burgers', 'cole']","array([4.8465955 , 2.70955319])"
2998,1,67881,[],"array([4.82600877, 2.837986  ])"
2999,0,11989,"['bar', 'bellini', 'breakfast', 'financial']","array([4.82107935, 2.78591069])"
3000,1,5833,[],"array([4.90235807, 2.81703246])"
3001,0,60698,[],"array([4.96801822, 2.86351808])"
3002,0,8045,['al'],"array([4.85501365, 2.79801329])"
3003,0,6057,['and'],"array([4.81671921, 2.88359948])"
3004,0,4454,"['biscuits', 'brunch']","array([4.84404882, 2.72195692])"
3005,1,77380,[],"array([4.7874754 , 2.82766397])"
3006,0,14448,['caprese'],"array([4.83489514, 2.76372025])"
3007,0,51813,"['baguette', 'bakery', 'bread', 'breakfast', 'brunch', 'cafe', 'coffee', 'lunch', 'organic', 'pastries', 'retail', 'salads', 'sandwiches', 'vegan', 'vegetarian']","array([4.81912528, 2.79620082])"
3008,1,87602,[],"array([4.83326431, 2.76866881])"
3009,0,125662,"['cafe', 'drink', 'eat', 'pizza', 'pizzaria', 'pizzeria', 'resto']","array([4.8660209, 2.7571308])"
3010,0,5637,"['bar', 'chicken', 'get']","array([4.82833553, 2.88660567])"
3011,1,15691,[],"array([4.84808296, 2.72804748])"
3012,1,204517,[],"array([4.81218529, 2.84059036])"
3013,1,23014,[],"array([4.7813675 , 2.73663031])"
3014,1,203269,[],"array([4.87214676, 2.86605336])"
3015,0,14801,['bon'],"array([4.83377884, 2.78843665])"
3016,1,133957,[],"array([4.69702675, 2.82019602])"
3017,0,1001,['chicken'],"array([4.8174492 , 2.78323407])"
3018,1,58385,[],"array([4.7406135 , 2.97388865])"
3019,0,10054,['coffee'],"array([4.77268567, 2.92555792])"
3020,0,71641,['best'],"array([4.76670353, 2.76668789])"
3021,0,11855,"['paella', 'socarat', 'tapas', 'wine']","array([4.79927044, 2.77899943])"
3022,1,194630,[],"array([4.73119959, 2.75199965])"
3023,1,38788,[],"array([4.80421365, 2.88373961])"
3024,1,2064,[],"array([4.79232378, 2.74757315])"
3025,0,38137,['andy'],"array([4.84482497, 2.87629207])"
3026,0,1073,"['cuban', 'sangria', 'yuca']","array([4.88232019, 2.83880767])"
3027,0,23987,['diner'],"array([4.82277682, 2.67032066])"
3028,1,30245,[],"array([4.90023303, 2.7464459 ])"
3029,0,38304,"['bathroom', 'coffee']","array([4.91609572, 2.77000023])"
3030,0,26235,"['cakes', 'cupcakes', 'pastries']","array([4.68320579, 2.83682914])"
3031,0,13119,['amazing'],"array([4.83351247, 2.85414409])"
3032,0,4677,['michelin'],"array([4.75843778, 2.84994873])"
3033,1,172476,[],"array([4.78103814, 2.88191521])"
3034,1,28682,[],"array([4.90097952, 2.84068812])"
3035,0,27776,"['park', 'socialite', 'socialities']","array([4.86758216, 2.85075773])"
3036,0,9298,"['brunch', 'italian', 'pizza', 'pre']","array([4.79123447, 2.86650424])"
3037,0,8607,"['french', 'frites', 'mussels']","array([4.66251576, 2.78059911])"
3038,1,150290,[],"array([4.86233128, 2.86442876])"
3039,0,667293,[],"array([4.92371957, 2.86902054])"
3040,1,242524,[],"array([4.76712992, 2.75242085])"
3041,1,43293,[],"array([4.8725387 , 2.78617197])"
3042,0,33642,"['breakfast', 'coffee', 'deli', 'desserts', 'drinks', 'grill', 'hot']","array([4.89994376, 2.71058514])"
3043,0,395,"['beer', 'burgers', 'mac']","array([4.80732031, 2.8042276 ])"
3044,1,173684,[],"array([4.85001575, 2.8379645 ])"
3045,0,14905,"['babaganoush', 'baclava', 'cacik', 'ezme', 'hummus', 'mezze', 'turkish']","array([4.71907401, 2.82817329])"
3046,0,308,"['cocktails', 'private']","array([4.78870795, 2.80723304])"
3047,0,4709,['2'],"array([4.86601927, 2.70027385])"
3048,0,307,[],"array([4.86674021, 2.83470394])"
3049,0,86116,['2'],"array([4.73622361, 2.80294596])"
3050,0,5608,['cheap'],"array([4.79427144, 2.82715857])"
3051,0,1210157,[],"array([4.92188315, 2.81408551])"
3052,0,13141,"['brunch', 'coffee', 'espresso', 'restaurant', 'wifi']","array([4.84801954, 2.78526025])"
3053,1,11466,[],"array([4.83070816, 2.80973044])"
3054,0,6997,"['asian', 'japanese', 'sake', 'sushi']","array([4.87246328, 2.89416569])"
3055,1,259815,[],"array([4.68308418, 2.787817  ])"
3056,0,82660,['all-you-can-eat'],"array([4.72239223, 2.79725643])"
3057,0,28311,"['outdoors', 'parks']","array([4.7958919 , 2.87872608])"
3058,0,39253,"['flatbread', 'food', 'fruit', 'smoothies']","array([4.73769311, 2.76989246])"
3059,0,14218,"['curry', 'park']","array([4.76312713, 2.71097351])"
3060,1,256098,[],"array([4.8233882 , 2.70199154])"
3061,0,669,['chinese'],"array([4.78430208, 2.8043233 ])"
3062,0,126911,"['brunch', 'pancakes']","array([4.88149024, 2.87454765])"
3063,1,17727,[],"array([4.81248706, 2.72047484])"
3064,0,262,['all'],"array([4.83544527, 2.71363172])"
3065,0,151376,[],"array([4.81109711, 2.92801902])"
3066,0,2067414,[],"array([4.95198219, 2.77199993])"
3067,0,11942,"['bar', 'brunch', 'italian', 'lunch', 'restaurant', 'wine']","array([4.84674243, 2.78742293])"
3068,1,121676,[],"array([4.78453473, 2.76317919])"
3069,0,16564,['beautiful'],"array([4.81398823, 2.78580602])"
3070,1,102271,[],"array([4.74849466, 2.70843836])"
3071,0,1233,[],"array([4.80899123, 2.82126412])"
3072,0,67064,"['restaurant', 'steakhouse']","array([4.81023634, 2.63827743])"
3073,0,6900,"['bravo', 'grill', 'italian', 'top']","array([4.79498034, 2.86753888])"
3074,0,563,"['brunch', 'happy']","array([4.89282081, 2.89552271])"
3075,1,13852,[],"array([4.9456174 , 2.91441634])"
3076,0,13983,['coffee'],"array([4.96908646, 2.93201128])"
3077,0,3273,"['brunch', 'champagne', 'foie']","array([4.76833667, 2.82439623])"
3078,1,57307,[],"array([4.72996355, 2.84681966])"
3079,0,21744,['dine'],"array([4.80326568, 2.92981907])"
3080,0,14749,['$4'],"array([4.79707869, 2.7206922 ])"
3081,0,17677,"['douchbags', 'douchebag', 'starbucks']","array([4.76521054, 2.89158613])"
3082,0,51302,['beans'],"array([4.93971104, 2.86746668])"
3083,0,184240,['banquet'],"array([4.6925703 , 2.87668719])"
3084,0,68453,['pork'],"array([4.66374803, 2.75995203])"
3085,0,8613,"['bravo', 'choice']","array([4.80577436, 2.81350735])"
3086,0,13017,"['cafe', 'coffee', 'wifi']","array([4.72545618, 2.82825074])"
3087,0,8434,[\"Bloomin'\"],"array([4.86613991, 2.77816032])"
3088,1,27237,[],"array([4.87572459, 2.88751338])"
3089,0,37891,[],"array([4.87339159, 2.93760667])"
3090,1,95618,[],"array([4.78198123, 2.79498834])"
3091,0,53169,[],"array([4.89331589, 2.90990611])"
3092,0,126509,['yeah'],"array([4.72433282, 2.83720406])"
3093,0,46904,['seafood'],"array([4.74847071, 2.77785298])"
3094,0,6711,[],"array([4.7648269 , 2.61603508])"
3095,1,27538,[],"array([4.77583192, 2.71918818])"
3096,0,80866,['asian'],"array([4.92850505, 2.83391561])"
3097,1,174938,[],"array([4.82002529, 2.7679783 ])"
3098,0,19912,['frozen'],"array([4.85455852, 2.75036173])"
3099,1,154221,[],"array([4.69725247, 2.76564785])"
3100,1,62390,[],"array([4.74472734, 2.83308923])"
3101,0,52618,"['chickenjoy', 'filipino']","array([4.74753598, 2.80792455])"
3102,0,25517,"['bibimbap', 'huffpost', 'korean']","array([4.84882388, 2.81515701])"
3103,1,264722,[],"array([4.69739608, 2.89571427])"
3104,0,1535,"['bar', 'burgers', 'loud', 'lounge', 'mini']","array([4.79977616, 2.81607475])"
3105,0,13485,[],"array([4.85980651, 2.86144762])"
3106,1,15627,[],"array([4.91396916, 2.79571444])"
3107,0,19842,"['cosy', 'fusion']","array([4.86476788, 2.8073763 ])"
3108,1,43771,[],"array([4.93020586, 2.68897594])"
3109,0,7818,"['breakfast', 'brunch', 'coffee', 'egg', 'eggs', 'good_mark', 'organic', 'rated']","array([4.88488471, 2.73929948])"
3110,0,15892,[],"array([4.72688086, 2.86695774])"
3111,1,27404,[],"array([4.7993989 , 2.84068213])"
3112,0,6187,"['bar', 'diner', 'karaoke']","array([4.83509736, 2.76121453])"
3113,0,10818,"['breakfast', 'brunch', 'coffee', 'noodles', 'sandwiches']","array([4.7310916 , 2.85866229])"
3114,1,13850,[],"array([4.83881516, 2.77660624])"
3115,1,92759,[],"array([4.70695497, 2.82475549])"
3116,1,6245,[],"array([4.91088244, 2.8606421 ])"
3117,1,89641,[],"array([4.73771726, 2.87336102])"
3118,0,33859,"['bar', 'outdoor', 'restaurant']","array([4.72876168, 2.907373  ])"
3119,1,23248,[],"array([4.80232527, 2.75432809])"
3120,0,42088,"['cafe', 'cute']","array([4.80894006, 2.70743124])"
3121,1,45379,[],"array([4.715394  , 2.81561124])"
3122,0,834,['foie'],"array([4.66055583, 2.81688046])"
3123,0,12476,"['+cocktails', 'brussel']","array([4.78216989, 2.84922008])"
3124,0,9335,['black'],"array([4.82035543, 2.84068341])"
3125,0,38021,"['bar', 'date', 'fine']","array([4.7828879 , 2.83023212])"
3126,0,2541,['wheelchair'],"array([4.82293046, 2.82075626])"
3127,0,32593,[],"array([4.73440839, 2.80010107])"
3128,0,1639,"['bakery', 'baking', 'breakfast', 'brunch', 'fried']","array([4.81449095, 2.79823103])"
3129,1,99687,[],"array([4.84470479, 2.71825132])"
3130,0,49254,['Craft'],"array([4.67843477, 2.83625338])"
3131,1,117457,[],"array([4.83386179, 2.8949472 ])"
3132,1,263042,[],"array([4.811772  , 2.83067165])"
3133,0,770,['cigar'],"array([4.85437688, 2.71337785])"
3134,1,10533,[],"array([4.85060466, 2.94773509])"
3135,0,36092,"['bakery', 'cake', 'cupcakes', 'tasty']","array([4.73249955, 2.79793729])"
3136,1,183505,[],"array([4.86564862, 2.76852952])"
3137,1,18542,[],"array([4.72191075, 2.75071013])"
3138,0,6614,"['omnivore', 'vegan']","array([4.79934157, 2.74083684])"
3139,0,51776,"['bagels', 'breakfast']","array([4.75050302, 2.71480193])"
3140,1,44026,[],"array([4.78040982, 2.8603634 ])"
3141,1,23621,[],"array([4.84068688, 2.73534535])"
3142,1,22683,[],"array([4.80680497, 2.82945995])"
